,SYMBOL,NAME OF COMPANY,cm03JUL2024bhav.csv,cm02JUL2024bhav.csv,cm01JUL2024bhav.csv
1526,SHOPERSTOP,Shoppers Stop Limited,1.7953795379537982,-0.4533806426177863,0.8882996353994094
1527,SHRADHA,Shradha Infraprojects Limited,,,
1528,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,-0.29845505617977824,0.08785802143736474,2.163181042994342
1529,SHREECEM,SHREE CEMENT LIMITED,-1.1331245317760414,-2.312248817159167,1.7328420115965222
1530,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,6.678001322376492,0.30792552939504747,0.25647114699595913
1531,SHREERAMA,Shree Rama Multi-Tech Limited,,,
1532,SHRENIK,Shrenik Limited,4.724409448818902,9.482758620689664,9.43396226415093
1533,SHREYANIND,Shreyans Industries Limited,-6.5420560747663545,5.864364094261562,3.3156153588819155
1534,SHREYAS,Shreyas Shipping & Logistics Limited,1.397353946781623,-2.0815138282387124,4.439039221647924
1535,SHRIPISTON,Shriram Pistons & Rings Limited,-0.8793071483433488,-0.3457559121621717,-0.8868077536819431
1536,SHRIRAMFIN,Shriram Finance Limited,0.9044567949307845,-3.397452338206375,0.43791859866048427
1537,SHRIRAMPPS,Shriram Properties Limited,-0.7659422871392941,0.6905210295040767,2.0406295754026393
1538,SHYAMCENT,Shyam Century Ferrous Limited,,,
1539,SHYAMMETL,Shyam Metalics and Energy Limited,4.017318475406339,-1.4893021954971302,6.827009262025702
1540,SHYAMTEL,Shyam Telecom Limited,,,
1541,SIEMENS,Siemens Limited,0.3962816430248664,-1.2615050403033732,2.1682133817898652
1542,SIGACHI,Sigachi Industries Limited,5.789122455789121,-0.23302263648468804,-0.6120760959470711
1543,SIGIND,Signet Industries Limited,-0.34518467380048,-1.7522043861632346,-0.6067415730337149
1544,SIKKO,Sikko Industries Limited,,,
1545,SIL,Standard Industries Limited,3.7227722772277283,-0.9026687598116185,-0.6240249609984405
1546,SILGO,Silgo Retail Limited,0.6404901141743359,-0.6913716814159292,3.137478608100383
1547,SILINV,SIL Investments Limited,-1.865148138978306,7.908095110873627,1.244252096294309
1548,SILLYMONKS,Silly Monks Entertainment Limited,-0.16242555495396635,1.7070484581497725,-2.679528403001072
1549,SILVERTUC,Silver Touch Technologies Limited,-0.4960044089280668,-0.04819940783584972,-0.3841141367720788
1550,SIMBHALS,Simbhaoli Sugars Limited,,,
1551,SIMPLEXINF,Simplex Infrastructures Limited,,,
1552,SINTERCOM,Sintercom India Limited,-0.47863980568651776,0.5747952291995854,0.1871580765908576
1553,SIRCA,Sirca Paints India Limited,5.3066218076158505,1.8694500701043777,0.0935599563386906
1554,SIS,SIS LIMITED,-0.7283160450231762,-0.11022927689594356,0.5988023952095909
1555,SITINET,Siti Networks Limited,,,
1556,SIYSIL,Siyaram Silk Mills Limited,-0.2246751978118656,-0.833091155671792,0.9781864423359092
1557,SJS,S.J.S. Enterprises Limited,2.0699369220405384,1.2588366612923343,3.1403901503037996
1558,SJVN,SJVN Limited,4.083969465648851,-0.591895583548339,0.11395578515536403
1559,SKFINDIA,SKF India Limited,-0.7693313741027673,-0.5493454525979227,1.0444530344027858
1560,SKIL,SKIL Infrastructure Limited,,,
1561,SKIPPER,Skipper Limited,0.8792416540733585,0.9710084616451657,2.794809639241412
1562,SKMEGGPROD,SKM Egg Products Export (India) Limited,0.5615801704105301,-0.6158583525789155,-2.0325049964176576
1563,SKYGOLD,Sky Gold Limited,,,
1564,SMARTLINK,Smartlink Holdings Limited,,,
1565,SMCGLOBAL,SMC Global Securities Limited,-1.9490628308113802,-3.130655085052478,2.8093023255813963
1566,SMLISUZU,SML Isuzu Limited,-2.3297614932596007,0.14538908889504712,3.2451751250893452
1567,SMLT,Sarthak Metals Limited,-0.7219662058371864,-0.7874015748031409,0.7730111600286633
1568,SMSLIFE,SMS Lifesciences India Limited,-1.1851938346567,0.09350163627862956,1.1885754834131712
1569,SMSPHARMA,SMS Pharmaceuticals Limited,0.31419594401599965,-0.531699001542334,10.2963559853165
1570,SNOWMAN,Snowman Logistics Limited,-0.7664729880084121,6.182725124704638,-2.157718982789613
1571,SOBHA,Sobha Limited,-2.2470499623399447,4.338031120658037,-2.4506171262106173
1572,SOFTTECH,Softtech Engineers Limited,-2.331368696791088,-2.052597819114817,4.940764674205714
1573,SOLARA,Solara Active Pharma Sciences Limited,-2.663934426229512,1.4025974025974064,5.982749128280423
1574,SOLARINDS,Solar Industries India Limited,4.1473441569638165,9.115124868793693,0.7763851189525895
1575,SOMANYCERA,Somany Ceramics Limited,1.0346926354230066,-0.8867708270495291,-0.426477654973565
1576,SOMATEX,Soma Textiles & Industries Limited,,,
1577,SOMICONVEY,Somi Conveyor Beltings Limited,,,
1578,SONACOMS,Sona BLW Precision Forgings Limited,-0.022356360384542952,0.20161290322580983,4.461778471138849
1579,SONAMCLOCK,Sonam Clock Limited,,,
1580,SONATSOFTW,Sonata Software Limited,-0.753728974928594,1.3998390989541505,4.903367372774066
1581,SOTL,Savita Oil Technologies Limited,7.471419569718246,-2.002470007057147,1.64992826398851
1582,SOUTHBANK,The South Indian Bank Limited,0.7148231753197942,-1.7375231053604525,0.40831477357089613
1583,SOUTHWEST,South West Pinnacle Exploration Limited,0.9399663030947967,-3.193407159412824,-2.4371859296482503
1584,SPAL,S. P. Apparels Limited,-0.6234413965087282,-0.6130967910253124,4.949004038606335
1585,SPANDANA,Spandana Sphoorty Financial Limited,0.6849315068493244,0.8066721356302949,3.5464005096623423
1586,SPARC,Sun Pharma Advanced Research Company Limited,2.2034114594410683,-2.5452887285992567,0.3494321727193325
1587,SPCENET,Spacenet Enterprises India Limited,-1.1063306699446818,0.4941321803582353,0.3408738766656319
1588,SPECIALITY,Speciality Restaurants Limited,-0.9552480750303811,-0.849549394409057,-1.01704545454545
1589,SPENCERS,Spencer's Retail Limited,-1.60493827160493,-1.720714758438123,0.4988360492184934
1590,SPENTEX,Spentex Industries Limited,,,
1591,SPIC,Southern Petrochemicals Industries Corporation  Limited,1.4661335272022218,-1.6328963051251544,0.394878544932407
1592,SPLIL,SPL Industries Limited,-0.17614091273018323,-2.4523586379256375,3.608998219776658
1593,SPLPETRO,Supreme Petrochem Limited,0.8769122447673331,0.7805444458779454,1.300398614650728
1594,SPMLINFRA,SPML Infra Limited,4.994868286007521,4.99910195773214,4.9974855418657205
1595,SPORTKING,Sportking India Limited,-0.9835509581142878,1.0106200753682664,3.382326899238545
1596,SPTL,Sintex Plastics Technology Limited,,,
1597,SPYL,Shekhawati Poly-Yarn Limited,,,
1598,SREEL,Sreeleathers Limited,-0.4594962559564406,3.123903123903136,-0.03508771929825359
1599,SREINFRA,SREI Infrastructure Finance Limited,,,
1600,SRF,SRF Limited,-0.5096712202865781,-2.789961013645235,1.081669095461912
1601,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,3.29949238578679,-0.9250112258643874,0.9336475707034041
1602,SRPL,Shree Ram Proteins Limited,,,
1603,SSWL,Steel Strips Wheels Limited,1.2577771809677285,-0.5431153452343849,3.678574725376165
1604,STAMPEDE,Stampede Capital Limited,,,
1605,STAR,Strides Pharma Science Limited,1.4811275680840825,-0.20661157024792665,-0.532223217579182
1606,STARCEMENT,Star Cement Limited,-0.18059978137920984,-0.5717796049522766,0.24158021884325273
1607,STARHEALTH,Star Health and Allied Insurance Company Limited,1.2385804638088465,-0.6978367062107466,2.6044929741340854
1608,STARPAPER,Star Paper Mills Limited,-2.4816176470588234,8.022239872915007,-1.629097159823412
1609,STARTECK,Starteck Finance Limited,1.7051326214261069,-0.18910091112257565,1.2532637075718094
1610,STCINDIA,The State Trading Corporation of India Limited,17.899668163185627,-2.3756590230578727,0.9684453565931372
1611,STEELCAS,Steelcast Limited,0.10231674340423087,-0.25513923312436215,5.7508479802651795
1612,STEELCITY,Steel City Securities Limited,0.2761820592134335,-2.6980543910566537,1.439319594373577
1613,STEELXIND,STEEL EXCHANGE INDIA LIMITED,-0.966183574879231,-2.2267206477732797,1.7857142857142843
1614,STEL,Stel Holdings Limited,-0.9556533877375687,1.4046167247386734,0.2182453077258839
1615,STERTOOLS,Sterling Tools Limited,0.5206942590120129,1.9047619047619049,-0.1222992254382358
1616,STLTECH,Sterlite Technologies Limited,0.2724795640327079,-0.4243773479894348,4.996347699050404
1617,STOVEKRAFT,Stove Kraft Limited,1.6231975415648994,-1.9166859880980123,8.960000000000008
1618,STYLAMIND,Stylam Industries Limited,-0.41851681723064593,0.6188214148157635,1.31900723242624
1619,STYRENIX,Styrenix Performance Materials Limited,1.7044440478315313,5.080057200459475,-0.8414886445524029
1620,SUBEXLTD,Subex Limited,6.764227642276417,-0.22712524334847595,4.086457277946643
1621,SUBROS,Subros Limited,-1.3966862933041124,-4.809697601668416,18.513941453618603
1622,SUDARSCHEM,Sudarshan Chemical Industries Limited,0.27109086965950985,2.171504542432974,0.1609055096265933
1623,SUKHJITS,Sukhjit Starch & Chemicals Limited,1.3280496947627694,1.677011869759348,0.5694885554703681
1624,SULA,Sula Vineyards Limited,-0.7863043694635304,0.6511721097976357,0.17059708981435479
1625,SUMEETINDS,Sumeet Industries Limited,,,
1626,SUMICHEM,Sumitomo Chemical India Limited,-3.716348029652753,7.0704960835509185,-0.26041666666666663
1627,SUMIT,Sumit Woods Limited,,,
1628,SUMMITSEC,Summit Securities Limited,1.5793740030855226,-1.9133601785118854,6.6117962319871
1629,SUNCLAYLTD,Sundaram Clayton Limited,,,
1630,SUNDARAM,Sundaram Multi Pap Limited,-0.5988023952095813,9.150326797385615,2.0000000000000018
1631,SUNDARMFIN,Sundaram Finance Limited,0.3098440960516658,-0.9252553639950317,-1.4098765958353683
1632,SUNDARMHLD,Sundaram Finance Holdings Limited,-1.3828238719068453,0.438596491228066,1.6722408026755853
1633,SUNDRMBRAK,Sundaram Brake Linings Limited,3.2511356262167364,0.9234396489619431,-1.1971010741555583
1634,SUNDRMFAST,Sundram Fasteners Limited,2.200761111510007,2.615679339817271,0.3067144599238824
1635,SUNFLAG,Sunflag Iron And Steel Company Limited,-0.3374770387457781,4.035376205501984,5.653378410104706
1636,SUNPHARMA,Sun Pharmaceutical Industries Limited,0.6495849873691868,0.2598513255706892,-0.049314528059966466
1637,SUNTECK,Sunteck Realty Limited,-2.086518571814016,-1.3223287184948407,0.7420652659812208
1638,SUNTV,Sun TV Network Limited,1.4731203367132286,0.7582085716121542,3.4498803509704774
1639,SUPERHOUSE,Superhouse Limited,-2.2619367553524965,3.3706824705991303,1.9976387249114473
1640,SUPERSPIN,Super Spinning Mills Limited,-0.4778972520907903,0.480192076830722,-3.5879629629629686
1641,SUPRAJIT,Suprajit Engineering Limited,0.2210900701720614,0.5217895448835503,1.2919643731036552
1642,SUPREMEENG,Supreme Engineering Limited,,,
1643,SUPREMEIND,Supreme Industries Limited,1.1033532307743368,0.9419494330704671,0.17545627025303864
1644,SUPREMEINF,Supreme Infrastructure India Limited,,,
1645,SUPRIYA,Supriya Lifescience Limited,2.523107669248055,0.5778894472361837,2.6831785345717174
1646,SURANASOL,Surana Solar Limited,,,
1647,SURANAT&P,Surana Telecom and Power Limited,4.998135024244685,4.972592012529365,4.973284011508429
1648,SURYALAXMI,Suryalakshmi Cotton Mills Limited,6.311475409836066,-4.131118096093391,19.394183085377296
1649,SURYAROSNI,Surya Roshni Limited,1.206715634837349,6.992782678428232,-0.17611271213577054
1650,SURYODAY,Suryoday Small Finance Bank Limited,-0.010528532322599616,0.13178008539349534,0.6205579717831844
1651,SUTLEJTEX,Sutlej Textiles and Industries Limited,1.1626055104316038,-2.484857897189007,0.15554518587648825
1652,SUULD,Suumaya Industries Limited,,1.776198934280649,0.8960573476702477
1653,SUVEN,Suven Life Sciences Limited,-0.1222838867463037,-2.584074040135612,3.706167442744456
1654,SUVENPHAR,Suven Pharmaceuticals Limited,-1.1091127098321343,1.2013105205678893,2.500000000000003
1655,SUVIDHAA,Suvidhaa Infoserve Limited,1.0948905109488978,2.814258911819894,0.7561436672967871
1656,SUZLON,Suzlon Energy Limited,0.9428625306430322,0.1889287738522604,0.13242527430949733
1657,SVLL,Shree Vasu Logistics Limited,0.5662613581493314,-0.6498037505451413,-2.5830571841277865
1658,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,2.29885057471264,-2.732919254658393,3.0729833546735095
1659,SWANENERGY,Swan Energy Limited,-0.3790628276473946,0.9197460524174006,4.668597716817172
1660,SWARAJENG,Swaraj Engines Limited,2.100727656303077,-2.435067766749803,-0.6860112602858444
1661,SWELECTES,Swelect Energy Systems Limited,6.701259000040221,0.6314511232543982,-1.6520700636942676
1662,SWSOLAR,Sterling and Wilson Renewable Energy Limited,4.997461376659162,-2.8400281888653947,-0.546677880571906
1663,SYMPHONY,Symphony Limited,-1.0015212981744537,-2.2512288818208104,3.0257894288875606
1664,SYNCOMF,Syncom Formulations (India) Limited,-1.0061919504644024,1.3333333333333328,2.1634615384615348
1665,SYNGENE,Syngene International Limited,0.3353126091512368,0.0,0.8098591549295774
1666,SYRMA,Syrma SGS Technology Limited,2.140358098374158,-1.0789902280130317,-1.167002012072437
1667,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,,,
1668,TAJGVK,Taj GVK Hotels & Resorts Limited,0.9184142048063677,-1.6558783682071354,-1.8759231905465357
1669,TAKE,Take Solutions Limited,1.76948828311813,-0.4285714285714279,0.19083969465648445
1670,TALBROAUTO,Talbros Automotive Components Limited,2.455357142857143,4.558892173642438,3.145562510030496
1671,TANLA,Tanla Platforms Limited,0.5878069080316247,-0.9429587262328003,3.0533135089209855
1672,TANTIACONS,Tantia Constructions Limited,,,
1673,TARAPUR,Tarapur Transformers Limited,,,
1674,TARC,TARC Limited,4.465487406268035,8.648422811781911,0.2985700068094878
1675,TARMAT,Tarmat Limited,,,
1676,TARSONS,Tarsons Products Limited,-0.30526834071885994,-0.2357795461243715,1.8714971977581996
1677,TASTYBITE,Tasty Bite Eatables Limited,-2.149804670054576,0.3046149638564546,-0.36364490591745846
1678,TATACHEM,Tata Chemicals Limited,0.7440883776134476,-1.0881835011513936,0.38527785332245496
1679,TATACOFFEE,Tata Coffee Limited,,,
1680,TATACOMM,Tata Communications Limited,0.27785128340830906,1.8131853328663465,0.07549408180322272
1681,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,3.7420814479637925,0.9547302544424692,-0.2642489407262373
1682,TATAELXSI,Tata Elxsi Limited,0.5440827459176032,-0.21490325818788228,1.02193846944897
1683,TATAINVEST,Tata Investment Corporation Limited,-1.0295518112763238,1.0915789234302868,1.8726736373886048
1684,TATAMETALI,Tata Metaliks Limited,,,
1685,TATAMOTORS,Tata Motors Limited,-0.5757668399062446,-2.0707549523476874,1.2427380651679671
1686,TATAMTRDVR,Tata Motors Limited,0.28818443804035965,-2.427112623945551,1.517427884615388
1687,TATAPOWER,Tata Power Company Limited,0.25418833044483485,-0.6086357372530954,-1.1802088061734102
1688,TATASTEEL,Tata Steel Limited,1.0484702646957789,0.27000631929683394,0.03448077696684229
1689,TATASTLLP,Tata Steel Long Products Limited,,,
1690,TATVA,Tatva Chintan Pharma Chem Limited,0.08831191769329272,-0.25545034133451583,2.746854918997186
1691,TBZ,Tribhovandas Bhimji Zaveri Limited,0.3286707941603442,5.918069948186542,2.2178086726249524
1692,TCI,Transport Corporation of India Limited,-0.5509350002648774,2.1759133964817345,2.1790830153199545
1693,TCIEXP,TCI Express Limited,-0.04368372979627136,1.2138751557538412,1.833735827432368
1694,TCIFINANCE,TCI Finance Limited,,,
1695,TCNSBRANDS,TCNS Clothing Co. Limited,-0.7981346964397691,2.3027522935779734,2.549628375199916
1696,TCPLPACK,TCPL Packaging Limited,1.035155072259854,-1.1366571945233752,0.310961388960878
1697,TCS,Tata Consultancy Services Limited,-1.2981032508587667,0.9853702679603911,1.8966996657402948
1698,TDPOWERSYS,TD Power Systems Limited,3.7995149555375813,2.6414050615405924,1.7018284106891732
1699,TEAMLEASE,Teamlease Services Limited,-2.3020974289580574,-1.4190191926097673,1.3965677572068707
1700,TECHIN,Techindia Nirman Limited,,,
1701,TECHM,Tech Mahindra Limited,0.5196481336820203,0.0033965083893880785,2.91886601181529
1702,TECHNOE,Techno Electric & Engineering Company Limited,,,
1703,TECILCHEM,TECIL Chemicals and Hydro Power Limited,,,
1704,TEGA,Tega Industries Limited,1.7020226936359235,-0.7345739471106758,-0.26557587227938195
1705,TEJASNET,Tejas Networks Limited,1.152747788535206,0.6766943655552113,0.916424881466283
1706,TEMBO,Tembo Global Industries Limited,-1.086956521739123,0.3765189115180539,-0.2177347052042825
1707,TERASOFT,Tera Software Limited,,,
1708,TEXINFRA,Texmaco Infrastructure & Holdings Limited,1.6572612329452052,1.9814963211189616,-1.0595358224016136
1709,TEXMOPIPES,Texmo Pipes and Products Limited,0.0,0.09163503076317997,2.317171175997862
1710,TEXRAIL,Texmaco Rail & Engineering Limited,-1.2060889929742291,2.157183300769567,0.9621578099838913
1711,TFCILTD,Tourism Finance Corporation of India Limited,2.7658726203528414,-2.040617066979109,3.1783609530045847
1712,TFL,Transwarranty Finance Limited,,,
1713,TGBHOTELS,TGB Banquets And Hotels Limited,1.0284331518451189,-2.8218694885361573,0.29481132075472116
1714,THANGAMAYL,Thangamayil Jewellery Limited,0.04014221814428521,1.3159805943700353,0.02324567775679738
1715,THEINVEST,The Investment Trust Of India Limited,9.998068628082148,-0.08362279686092593,-0.16055487765718324
1716,THEMISMED,Themis Medicare Limited,-1.7906467282598302,0.09533797311468617,0.04292050169297697
1717,THERMAX,Thermax Limited,2.4358391456183055,-2.444249407812161,-0.987665856849194
1718,THOMASCOOK,Thomas Cook  (India)  Limited,1.3068227371121586,1.11057068741894,2.2122793934874485
1719,THOMASCOTT,Thomas Scott (India) Limited,,,
1720,THYROCARE,Thyrocare Technologies Limited,-1.2939998459523958,-0.24587014982712604,2.1104660285579864
1721,TI,Tilaknagar Industries Limited,-0.7933279088690061,-0.34461787958645623,-1.7174051641695898
1722,TIDEWATER,Tide Water Oil Company (India) Limited,0.443069720782474,0.7580862533692722,3.629023458810697
1723,TIIL,Technocraft Industries (India) Limited,-0.9727091496528556,-0.1647107267860726,0.9281706725773957
1724,TIINDIA,Tube Investments of India Limited,2.117032265905095,-2.853533564732836,-0.5670012326113667
1725,TIJARIA,Tijaria Polypipes Limited,,,
1726,TIL,TIL Limited,,,
1727,TIMESGTY,Times Guaranty Limited,-3.1292414417131695,0.030170463116602833,-1.3027618551328815
1728,TIMETECHNO,Time Technoplast Limited,-0.29868578255675027,0.7523322299127294,3.0707196029776784
1729,TIMKEN,Timken India Limited,3.147187967115097,-0.902652409387585,1.0064172248132734
1730,TINPLATE,The Tinplate Company of India Limited,,,
1731,TIPSFILMS,Tips Films Limited,0.0,-1.7836439846606618,-1.4761444512784427
1732,TIPSINDLTD,TIPS Industries Limited,-0.5741415479739478,3.6625844111251,6.99240754347294
1733,TIRUMALCHM,Thirumalai Chemicals Limited,1.6074586079408455,1.3357224303632589,2.1974363242883186
1734,TIRUPATIFL,Tirupati Forge Limited,,,
1735,TITAN,Titan Company Limited,-1.1589428323503916,-0.9267219397047817,0.8004817578285648
1736,TMB,Tamilnad Mercantile Bank Limited,-0.04156275976724618,1.6476552598225627,0.44557606619986545
1737,TNPETRO,Tamilnadu PetroProducts Limited,-0.7186234817813701,-1.1703511053316014,5.37577737957204
1738,TNPL,Tamil Nadu Newsprint & Papers Limited,-1.4077253218884198,6.7240747526566595,0.48974481717420343
1739,TNTELE,Tamilnadu Telecommunication Limited,,,
1740,TOKYOPLAST,Tokyo Plast International Limited,3.283950617283946,2.98355653500593,2.519986096628437
1741,TORNTPHARM,Torrent Pharmaceuticals Limited,0.6330572943450395,1.3824967639867782,-0.3618385698420221
1742,TORNTPOWER,Torrent Power Limited,1.5570406051765695,1.201551718218957,-2.7996529631607077
1743,TOTAL,Total Transport Systems Limited,,,
1744,TOUCHWOOD,Touchwood Entertainment Limited,-0.0068469702156927935,-1.257521465756193,1.9717338848672767
1745,TPLPLASTEH,TPL Plastech Limited,-0.8554507567449015,1.6726137377341657,2.025028441410695
1746,TRACXN,Tracxn Technologies Limited,-0.10909884355225215,-0.8223328283921284,4.903518728717375
1747,TREEHOUSE,Tree House Education & Accessories Limited,-2.0452885317750136,-4.165208260413025,4.232032105071142
1748,TREJHARA,TREJHARA SOLUTIONS LIMITED,,,
1749,TRENT,Trent Limited,-0.7550714427644877,0.3671371461205842,0.6533025539020095
1750,TRF,TRF Limited,,,
1751,TRIDENT,Trident Limited,-0.724262803931697,-0.642508352608584,2.1796218487394916
1752,TRIGYN,Trigyn Technologies Limited,,,
1753,TRIL,Transformers And Rectifiers (India) Limited,,,
1754,TRITURBINE,Triveni Turbine Limited,6.1893004115226375,-0.3608331966540996,-1.7405318291700167
1755,TRIVENI,Triveni Engineering & Industries Limited,0.012758356723656895,-1.2597631645250693,0.21461936624162753
1756,TTKHLTCARE,TTK Healthcare Limited,-0.09991386735573096,-0.8810572687224731,-0.4385964912280578
1757,TTKPRESTIG,TTK Prestige Limited,0.04193625688953064,1.126862958924036,4.893238434163702
1758,TTL,T T Limited,-2.872592091922952,4.678517732378178,-2.3659442189793705
1759,TTML,Tata Teleservices (Maharashtra) Limited,-0.026099438862059274,-1.6807800872466028,0.2701659590891467
1760,TV18BRDCST,TV18 Broadcast Limited,0.021953896816696194,9.679749578617857,0.849927149101509
1761,TVSELECT,TVS Electronics Limited,2.597773337139585,0.372492836676221,1.497746110222474
1762,TVSMOTOR,TVS Motor Company Limited,-1.0156734449504994,-0.6901384523910643,-0.43343129585385964
1763,TVSSRICHAK,TVS Srichakra Limited,5.815500936274443,-2.078119774428274,1.5148854470316866
1764,TVTODAY,TV Today Network Limited,-1.3613760495638718,4.89994869163674,1.9484765267425128
1765,TVVISION,TV Vision Limited,,,
1766,TWL,Titagarh Wagons Limited,,,
1767,UBL,United Breweries Limited,0.21166625646074103,1.0897691082802594,1.1857707509881399
1768,UCALFUEL,Ucal Fuel Systems Limited,,,
1769,UCOBANK,UCO Bank,0.3522432332221076,-1.3172338090010958,-0.21905805038335988
1770,UDAICEMENT,Udaipur Cement Works Limited,-1.3386320853377967,0.7162418369496596,4.813424597041289
1771,UFLEX,UFLEX Limited,4.8384101040119,2.718687398645426,0.8562632287858248
1772,UFO,UFO Moviez India Limited,0.7967237527922509,-1.0827134123885975,1.3814217443249872
1773,UGARSUGAR,The Ugar Sugar Works Limited,-1.4813045036435253,-0.09547678720612543,2.5455880553176025
1774,UGROCAP,Ugro Capital Limited,-0.10845986984816028,-1.8800993260021124,-4.618507866689235
1775,UJAAS,Ujaas Energy Limited,,,
1776,UJJIVAN,Ujjivan Financial Services Limited,,,
1777,UJJIVANSFB,Ujjivan Small Finance Bank Limited,0.43132803632237193,-0.8998875140607552,-1.3318534961154147
1778,ULTRACEMCO,UltraTech Cement Limited,0.1531135191223148,-0.4258840033096219,2.0290712124718246
1779,UMAEXPORTS,Uma Exports Limited,,,
1780,UMANGDAIRY,Umang Dairies Limited,1.1169798250930871,-1.197707246128844,7.991500369549155
1781,UMESLTD,Usha Martin Education & Solutions Limited,10.000000000000005,9.909909909909906,5.3130929791271395
1782,UNICHEMLAB,Unichem Laboratories Limited,0.40432534085566096,0.2072929426175488,-0.24438387066454895
1783,UNIDT,United Drilling Tools Limited,0.7606360120326645,0.735930735930731,-0.3279254401104552
1784,UNIENTER,Uniphos Enterprises Limited,-0.3183399162883877,-2.4778659307807303,3.369584596184696
1785,UNIINFO,Uniinfo Telecom Services Limited,-3.439216622880339,0.8672609009877125,-2.3064250411861704
1786,UNIONBANK,Union Bank of India,1.5435090597270844,-0.9527326440177194,-0.9437413124588426
1787,UNIPARTS,Uniparts India Limited,-0.19147917663954045,0.25916682664619367,-0.3920068840233422
1788,UNITECH,Unitech Limited,,,
1789,UNITEDPOLY,United Polyfab Gujarat Limited,0.3671408903166675,-1.1903412311529273,3.350908025776215
1790,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,-0.5579665220086795,-1.5623092884169358,4.183621566632754
1791,UNIVAFOODS,Univa Foods Limited,,,
1792,UNIVASTU,Univastu India Limited,,,
1793,UNIVCABLES,Universal Cables Limited,2.9176988714560874,2.316412025628395,1.8647349924693395
1794,UNIVPHOTO,Universus Photo Imagings Limited,3.433418607782415,-3.932220928728493,-0.9607993850883935
1795,UNOMINDA,UNO Minda Limited,1.2086431024738136,0.6784557471767487,4.601437663110664
1796,UPL,UPL Limited,0.9706167828465544,-1.1858052140552913,0.45546115441885304
1797,URJA,Urja Global Limited,0.09492168960607296,-0.09483167377904018,-0.7996237064910711
1798,USHAMART,Usha Martin Limited,0.21110145287471074,0.11188463451019112,3.699883975763817
1799,USK,Udayshivakumar Infra Limited,,,
1800,UTIAMC,UTI Asset Management Company Limited,1.0564751703992121,-0.2670551104637048,2.923538230884558
1801,UTTAMSUGAR,Uttam Sugar Mills Limited,0.5813953488372093,-0.5780346820809248,0.2898550724637681
1802,V2RETAIL,V2 Retail Limited,,,
1803,VADILALIND,Vadilal Industries Limited,1.2342125562706392,-0.9262110894386718,3.276081424936391
1804,VAIBHAVGBL,Vaibhav Global Limited,-1.4714898835070545,-1.672946495855316,7.50162022034996
1805,VAISHALI,Vaishali Pharma Limited,-0.4258614014711554,-1.5499936475670169,0.40821533358845924
1806,VAKRANGEE,Vakrangee Limited,-0.9619588981198182,-0.3485838779956353,1.1904761904761887
1807,VALIANTORG,Valiant Organics Limited,-0.26512412629548465,0.2779456193353419,2.69297592454704
1808,VARDHACRLC,Vardhman Acrylics Limited,0.6624888093106489,-0.16088666428315393,1.0476878612716731
1809,VARDMNPOLY,Vardhman Polytex Limited,0.10416666666666445,-2.4390243902439046,-0.9063444108761315
1810,VARROC,Varroc Engineering Limited,1.609642883881111,-0.4916933621396043,3.103156924494958
1811,VASCONEQ,Vascon Engineers Limited,0.31288260100665183,-2.208327790341887,3.969571230982026
1812,VASWANI,Vaswani Industries Limited,,,
1813,VBL,Varun Beverages Limited,2.3016200107789335,-1.9093820941008068,-1.3286284136238165
1814,VCL,Vaxtex Cotfab Limited,,,
1815,VEDL,Vedanta Limited,1.321393469476893,-1.5376344086021456,2.4229074889867843
1816,VENKEYS,Venky's (India) Limited,-0.5656646559707748,0.208176573865066,3.6445877092648384
1817,VENUSPIPES,Venus Pipes & Tubes Limited,-0.9038104649201031,-1.0233778625954113,2.1716346974091585
1818,VENUSREM,Venus Remedies Limited,0.24268572199001676,3.1428174106522073,0.27890112954957463
1819,VERANDA,Veranda Learning Solutions Limited,-6.012741734836201,8.868915702207989,19.716995037586592
1820,VERTOZ,Vertoz Advertising Limited,,,
1821,VESUVIUS,Vesuvius India Limited,-2.9249702415236407,0.8187677835201242,2.6260900657515704
1822,VETO,Veto Switchgears And Cables Limited,0.7643709539037437,-0.16352593054039832,2.7113492761737072
1823,VGUARD,V-Guard Industries Limited,2.651219783892164,3.4216589861751205,0.6726977499420035
1824,VHL,Vardhman Holdings Limited,-1.474117647058815,6.072328849177632,-0.9064266017040348
1825,VICEROY,Viceroy Hotels Limited,,,
1826,VIDHIING,Vidhi Specialty Food Ingredients Limited,2.761090573012936,-1.1646494633477884,-0.45464878381450335
1827,VIJAYA,Vijaya Diagnostic Centre Limited,0.9210694639887338,0.30153332905626773,4.065963413005748
1828,VIJIFIN,Viji Finance Limited,,,
1829,VIKASECO,Vikas EcoTech Limited,0.0,-0.7692307692307643,1.298701298701294
1830,VIKASLIFE,Vikas Lifecare Limited,-1.0752688172043101,-0.5347593582887744,2.1857923497267775
1831,VIMTALABS,Vimta Labs Limited,-0.6391093701680286,0.8734532598523423,1.1676835682726723
